[Header]2022-06-07 21:27:08,413 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-07 21:27:08,433 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-07 21:27:08,437 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-07 21:27:08,437 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-07 21:27:08,437 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-07 21:27:08,437 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-07 21:27:08,438 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-07 21:27:10,285 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-07 21:27:10,285 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-07 21:27:10,285 [ 1] INFO  SNSelfOrder.App: en-AU
2022-06-07 21:27:10,288 [ 1] INFO  SNSelfOrder.App: $
2022-06-07 21:27:10,289 [ 1] INFO  SNSelfOrder.App: dddd, d MMMM yyyy
2022-06-07 21:27:10,289 [ 1] INFO  SNSelfOrder.App: dd-MM-yyyy
2022-06-07 21:27:10,289 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-06-07 21:27:12,285 [ 1] INFO  SNSelfOrder.App:  CheckCCode    
2022-06-07 21:27:12,572 [ 1] INFO  SNSelfOrder.App:  CheckConnectionCodeService Start   
2022-06-07 21:45:26,811 [ 1] INFO  SNSelfOrder.App:  CheckConnectionCodeService  :01036027
2022-06-07 21:45:27,064 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-07 21:45:27,518 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"53361cecce9f4742a25b4a44bda74973","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-07 21:45:27,556 [ 1] INFO  SNSelfOrder.App: doCheck 
