[Header]2022-06-13 00:28:31,581 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-13 00:28:31,598 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-13 00:28:31,600 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-13 00:28:31,600 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-13 00:28:31,600 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-13 00:28:31,600 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-13 00:28:31,601 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: NT$
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-06-13 00:28:32,303 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-06-13 00:28:33,377 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-13 00:28:33,786 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"578834d8e01444de86b8906425b38fdc","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-13 00:28:33,835 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-13 00:28:33,894 [ 5] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-06-13 00:28:39,726 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
