[Header]2022-06-09 20:01:38,002 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-09 20:01:38,021 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:01:38,023 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:01:38,023 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:01:38,023 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-09 20:01:38,023 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:01:38,024 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: NT$
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-06-09 20:01:39,122 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-06-09 20:01:40,778 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-09 20:01:41,336 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"e7d0c44c5cd944bebf60944972546dff","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-09 20:01:41,383 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-09 20:01:41,448 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-06-09 20:01:54,273 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-06-09 20:01:54,274 [ 1] INFO  SNSelfOrder.App:  PageImage:7420
2022-06-09 20:01:54,281 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-06-09 20:01:54,350 [ 1] INFO  SNSelfOrder.App:  posfastkey02:66
2022-06-09 20:01:54,365 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:13
2022-06-09 20:01:54,423 [ 1] INFO  SNSelfOrder.App:  psitem:57
2022-06-09 20:01:54,427 [ 1] INFO  SNSelfOrder.App:  psitem image:2
2022-06-09 20:01:54,429 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-06-09 20:01:54,565 [ 1] INFO  SNSelfOrder.App:  modifier:14
2022-06-09 20:01:54,565 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-06-09 20:01:54,620 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-06-09 20:01:54,620 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637904017146202052
2022-06-09 20:01:54,851 [ 1] INFO  SNSelfOrder.App:  itemmodifier:228
2022-06-09 20:01:54,851 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637904017148519072
2022-06-09 20:01:54,942 [ 1] INFO  SNSelfOrder.App:  itemvariety:71
2022-06-09 20:01:54,949 [ 1] INFO  SNSelfOrder.App:  promotions:3
2022-06-09 20:01:54,949 [ 1] INFO  SNSelfOrder.App:  end download check 
[Header]2022-06-09 20:02:04,155 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-09 20:02:04,167 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:02:04,168 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:02:04,168 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:02:04,168 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-09 20:02:04,168 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:02:04,169 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-09 20:02:04,780 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-09 20:02:04,780 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-09 20:02:04,781 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-06-09 20:02:04,781 [ 1] INFO  SNSelfOrder.App: NT$
2022-06-09 20:02:04,781 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-06-09 20:02:04,781 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-06-09 20:02:04,781 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-06-09 20:02:05,782 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-09 20:02:06,190 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"8eede7090fa04e929fa3e126f9022388","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-09 20:02:06,226 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-09 20:02:06,267 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
[Header]2022-06-09 20:05:07,985 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-09 20:05:08,000 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-09 20:05:08,001 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
