[Header]2022-07-19 09:51:30,500 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-19 09:51:30,518 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-19 09:51:30,521 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-19 09:51:30,521 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-19 09:51:30,523 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-19 09:51:30,523 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-19 09:51:30,523 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-19 09:51:31,222 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-19 09:51:31,222 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-19 09:51:31,222 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-19 09:51:31,222 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-19 09:51:31,222 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-19 09:51:31,223 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-19 09:51:31,223 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-19 09:51:32,977 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-19 09:51:33,482 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"01cc9b2a562145ea8bbcd4e275a520cc","CustomerID":"3","Store_code":"CV","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT CV","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-19 09:51:33,524 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-19 09:51:33,579 [ 6] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-19 09:51:42,161 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-19 09:51:42,164 [ 1] INFO  SNSelfOrder.App:  PageImage:25759
2022-07-19 09:51:42,168 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-19 09:51:42,271 [ 1] INFO  SNSelfOrder.App:  posfastkey02:97
2022-07-19 09:51:43,282 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:1003
2022-07-19 09:51:43,330 [ 1] INFO  SNSelfOrder.App:  psitem:47
2022-07-19 09:51:43,337 [ 1] INFO  SNSelfOrder.App:  psitem image:6
2022-07-19 09:51:43,339 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-19 09:51:43,498 [ 1] INFO  SNSelfOrder.App:  modifier:19
2022-07-19 09:51:43,499 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-19 09:51:43,559 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:8
2022-07-19 09:51:43,559 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637938211035595557
2022-07-19 09:51:43,808 [ 1] INFO  SNSelfOrder.App:  itemmodifier:245
2022-07-19 09:51:43,808 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637938211038083223
2022-07-19 09:51:43,892 [ 1] INFO  SNSelfOrder.App:  itemvariety:63
2022-07-19 09:51:43,901 [ 1] INFO  SNSelfOrder.App:  promotions:4
2022-07-19 09:51:43,902 [ 1] INFO  SNSelfOrder.App:  end download check 
2022-07-19 09:51:56,659 [ 1] INFO  SNSelfOrder.App: PayByCASHCommandAction
