[Header]2022-06-03 09:59:03,563 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-03 09:59:03,593 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-03 09:59:03,595 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-03 09:59:03,595 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-03 09:59:03,596 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-03 09:59:03,596 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-03 09:59:03,596 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-03 09:59:04,413 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-03 09:59:04,413 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-06-03 09:59:04,414 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-06-03 09:59:05,769 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-03 09:59:06,613 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"079c6210fa0344bb96a8740e0c013a63","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-03 09:59:06,657 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-03 09:59:06,713 [ 5] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-06-03 09:59:12,165 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-06-03 09:59:12,166 [ 1] INFO  SNSelfOrder.App:  PageImage:6161
2022-06-03 09:59:12,171 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-06-03 09:59:12,243 [ 1] INFO  SNSelfOrder.App:  posfastkey02:69
2022-06-03 09:59:12,275 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:29
2022-06-03 09:59:12,336 [ 1] INFO  SNSelfOrder.App:  psitem:60
2022-06-03 09:59:12,340 [ 1] INFO  SNSelfOrder.App:  psitem image:3
2022-06-03 09:59:12,342 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-06-03 09:59:12,493 [ 1] INFO  SNSelfOrder.App:  modifier:13
2022-06-03 09:59:12,494 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-06-03 09:59:12,549 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-06-03 09:59:12,549 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637898471525494302
2022-06-03 09:59:12,817 [ 1] INFO  SNSelfOrder.App:  itemmodifier:263
2022-06-03 09:59:12,817 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637898471528178512
2022-06-03 09:59:12,898 [ 1] INFO  SNSelfOrder.App:  itemvariety:57
2022-06-03 09:59:12,904 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-06-03 09:59:12,906 [ 1] INFO  SNSelfOrder.App:  end download check 
[Header]2022-06-03 10:24:19,898 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-03 10:24:19,913 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-03 10:24:19,914 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-03 10:24:19,914 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-03 10:24:19,914 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-03 10:24:19,914 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-03 10:24:19,915 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-03 10:24:20,510 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-03 10:24:20,510 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-06-03 10:24:20,510 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-06-03 10:24:21,630 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
