[Header]2022-06-02 11:49:54,216 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-02 11:49:54,231 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:49:54,233 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:49:54,233 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:49:54,234 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-02 11:49:54,234 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:49:54,234 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-02 11:49:54,886 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-02 11:49:54,886 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-06-02 11:49:54,886 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-06-02 11:49:56,362 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-02 11:49:57,040 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"ec6f6a67a9614033b87155e99bb968f5","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-02 11:49:57,077 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-02 11:49:57,128 [ 5] ERROR SNSelfOrder.App:  CheckCode 2 :0
[Header]2022-06-02 11:52:07,853 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-02 11:52:07,866 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:52:07,867 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:52:07,867 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:52:07,867 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-06-02 11:52:07,867 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-06-02 11:52:07,867 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-06-02 11:52:08,429 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-06-02 11:52:08,429 [ 1] INFO  SNSelfOrder.App: dd/MM/yyyy
2022-06-02 11:52:08,429 [ 1] INFO  SNSelfOrder.App: HH:mm:ss
2022-06-02 11:52:09,381 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-02 11:52:09,797 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"2f5af3ddd1934ffaab648646d3bcc5d1","CustomerID":"3","Store_code":"TW","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT TW","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-06-02 11:52:09,833 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-06-02 11:52:09,878 [ 5] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-06-02 11:52:14,556 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-06-02 11:52:14,557 [ 1] INFO  SNSelfOrder.App:  PageImage:6128
2022-06-02 11:52:14,562 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-06-02 11:52:14,632 [ 1] INFO  SNSelfOrder.App:  posfastkey02:67
2022-06-02 11:52:14,666 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:31
2022-06-02 11:52:14,717 [ 1] INFO  SNSelfOrder.App:  psitem:50
2022-06-02 11:52:14,720 [ 1] INFO  SNSelfOrder.App:  psitem image:2
2022-06-02 11:52:14,722 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-06-02 11:52:14,872 [ 1] INFO  SNSelfOrder.App:  modifier:13
2022-06-02 11:52:14,872 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-06-02 11:52:14,920 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-06-02 11:52:14,920 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637897675349208421
2022-06-02 11:52:15,155 [ 1] INFO  SNSelfOrder.App:  itemmodifier:229
2022-06-02 11:52:15,155 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637897675351551966
2022-06-02 11:52:15,224 [ 1] INFO  SNSelfOrder.App:  itemvariety:50
2022-06-02 11:52:15,231 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-06-02 11:52:15,232 [ 1] INFO  SNSelfOrder.App:  end download check 
[Footer][Header]2022-06-02 22:59:01,023 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-06-02 22:59:01,041 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-06-02 22:59:01,043 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
