[Header]2022-07-10 09:32:02,515 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-10 09:32:02,579 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-10 09:32:02,581 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-10 09:32:02,581 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-10 09:32:02,582 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-10 09:32:02,582 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-10 09:32:02,582 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-10 09:32:04,086 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-10 09:32:04,089 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-10 09:32:06,970 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-10 09:32:07,451 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"e2acb7520b634e0daea67a3d5931df16","CustomerID":"3","Store_code":"BS","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT BS","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT TW Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-10 09:32:07,495 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-10 09:32:07,550 [ 5] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-10 09:33:50,879 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-10 09:33:50,881 [ 1] INFO  SNSelfOrder.App:  PageImage:11902
2022-07-10 09:33:50,884 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-10 09:33:51,259 [ 1] INFO  SNSelfOrder.App:  posfastkey02:370
2022-07-10 09:33:51,334 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:61
2022-07-10 09:33:51,383 [ 1] INFO  SNSelfOrder.App:  psitem:49
2022-07-10 09:33:51,390 [ 1] INFO  SNSelfOrder.App:  psitem image:5
2022-07-10 09:33:51,393 [ 1] INFO  SNSelfOrder.App:  itemcombo:2
2022-07-10 09:33:51,546 [ 1] INFO  SNSelfOrder.App:  modifier:14
2022-07-10 09:33:51,547 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-10 09:33:51,614 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:2
2022-07-10 09:33:51,614 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637930424316146991
2022-07-10 09:33:51,851 [ 1] INFO  SNSelfOrder.App:  itemmodifier:231
2022-07-10 09:33:51,852 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637930424318520068
2022-07-10 09:33:51,930 [ 1] INFO  SNSelfOrder.App:  itemvariety:58
2022-07-10 09:33:51,940 [ 1] INFO  SNSelfOrder.App:  promotions:3
2022-07-10 09:33:51,940 [ 1] INFO  SNSelfOrder.App:  end download check 
2022-07-10 09:39:44,433 [ 1] INFO  SNSelfOrder.App: DisplayTimeoutMsg :20
2022-07-10 09:40:04,710 [ 1] INFO  SNSelfOrder.App: Payment CountDown 0
[Header]2022-07-10 10:12:29,299 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-10 10:12:29,315 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-10 10:12:29,316 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-10 10:12:29,316 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-10 10:12:29,317 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-10 10:12:29,317 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-10 10:12:29,317 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-10 10:12:29,942 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-10 10:12:29,942 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-10 10:12:29,942 [ 1] INFO  SNSelfOrder.App: zh-TW
