[Header]2022-07-11 00:30:59,739 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-11 00:30:59,754 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:30:59,755 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:30:59,755 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:30:59,756 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-11 00:30:59,756 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:30:59,756 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-11 00:31:00,308 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-11 00:31:01,412 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-11 00:31:01,830 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"ec4d8d27e5a842c2a79dd17190e57343","CustomerID":"3","Store_code":"BS","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT BS","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT TW Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-11 00:31:01,874 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-11 00:31:01,915 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-11 00:31:09,651 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-11 00:31:09,652 [ 1] INFO  SNSelfOrder.App:  PageImage:6618
2022-07-11 00:31:09,655 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-11 00:31:10,010 [ 1] INFO  SNSelfOrder.App:  posfastkey02:353
2022-07-11 00:31:11,151 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:1133
2022-07-11 00:31:11,223 [ 1] INFO  SNSelfOrder.App:  psitem:71
2022-07-11 00:31:11,227 [ 1] INFO  SNSelfOrder.App:  psitem image:3
2022-07-11 00:31:11,229 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-11 00:31:11,399 [ 1] INFO  SNSelfOrder.App:  modifier:31
2022-07-11 00:31:11,400 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-11 00:31:11,924 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:475
2022-07-11 00:31:11,924 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637930962719244387
2022-07-11 00:31:12,148 [ 1] INFO  SNSelfOrder.App:  itemmodifier:220
2022-07-11 00:31:12,148 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637930962721487422
2022-07-11 00:31:12,218 [ 1] INFO  SNSelfOrder.App:  itemvariety:49
2022-07-11 00:31:12,227 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-07-11 00:31:12,227 [ 1] INFO  SNSelfOrder.App:  end download check 
[Header]2022-07-11 00:33:48,440 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-11 00:33:48,455 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:33:48,457 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:33:48,457 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:33:48,457 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-11 00:33:48,457 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:33:48,458 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-11 00:33:49,006 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-11 00:33:50,235 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-11 00:33:50,648 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"c23fdf384db24450baad733985803fd8","CustomerID":"3","Store_code":"BS","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT BS","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT TW Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-11 00:33:50,686 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-11 00:33:50,738 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-11 00:33:58,751 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-11 00:33:58,752 [ 1] INFO  SNSelfOrder.App:  PageImage:6311
2022-07-11 00:33:58,755 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-11 00:33:59,079 [ 1] INFO  SNSelfOrder.App:  posfastkey02:323
2022-07-11 00:33:59,105 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:19
2022-07-11 00:33:59,153 [ 1] INFO  SNSelfOrder.App:  psitem:47
2022-07-11 00:33:59,156 [ 1] INFO  SNSelfOrder.App:  psitem image:3
2022-07-11 00:33:59,158 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-11 00:33:59,306 [ 1] INFO  SNSelfOrder.App:  modifier:13
2022-07-11 00:33:59,307 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-11 00:33:59,355 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-07-11 00:33:59,355 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637930964393555664
2022-07-11 00:33:59,595 [ 1] INFO  SNSelfOrder.App:  itemmodifier:236
2022-07-11 00:33:59,595 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637930964395955148
2022-07-11 00:33:59,670 [ 1] INFO  SNSelfOrder.App:  itemvariety:58
2022-07-11 00:33:59,679 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-07-11 00:33:59,680 [ 1] INFO  SNSelfOrder.App:  end download check 
[Header]2022-07-11 00:35:20,096 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-11 00:35:20,108 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:35:20,110 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:35:20,110 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:35:20,110 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-11 00:35:20,110 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-11 00:35:20,111 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-11 00:35:20,587 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-11 00:35:20,588 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
