[Header]2022-07-12 00:14:27,419 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-12 00:14:27,434 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-12 00:14:27,436 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-12 00:14:27,436 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-12 00:14:27,437 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-12 00:14:27,437 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-12 00:14:27,439 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-12 00:14:27,901 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-12 00:14:29,111 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-12 00:14:29,616 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"f97300a527c04e15994af185b3d26ab4","CustomerID":"3","Store_code":"CV","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT CV","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-12 00:14:29,671 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-12 00:14:29,809 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-12 00:14:41,625 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-12 00:14:41,626 [ 1] INFO  SNSelfOrder.App:  PageImage:6565
2022-07-12 00:14:41,630 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-12 00:14:41,699 [ 1] INFO  SNSelfOrder.App:  posfastkey02:68
2022-07-12 00:14:41,725 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:18
2022-07-12 00:14:41,769 [ 1] INFO  SNSelfOrder.App:  psitem:44
2022-07-12 00:14:41,772 [ 1] INFO  SNSelfOrder.App:  psitem image:2
2022-07-12 00:14:41,774 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-12 00:14:41,933 [ 1] INFO  SNSelfOrder.App:  modifier:21
2022-07-12 00:14:41,933 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-12 00:14:41,978 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-07-12 00:14:41,978 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637931816819788996
2022-07-12 00:14:42,208 [ 1] INFO  SNSelfOrder.App:  itemmodifier:227
2022-07-12 00:14:42,209 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637931816822089898
2022-07-12 00:14:42,277 [ 1] INFO  SNSelfOrder.App:  itemvariety:51
2022-07-12 00:14:42,287 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-07-12 00:14:42,287 [ 1] INFO  SNSelfOrder.App:  end download check 
2022-07-12 00:14:55,664 [ 1] INFO  SNSelfOrder.App: PayByCASHCommandAction
2022-07-12 00:14:55,685 [ 1] INFO  SNSelfOrder.App: SAVE pstrn02s
2022-07-12 00:14:55,720 [ 1] INFO  SNSelfOrder.App: SAVE pstrn03s
2022-07-12 00:14:55,726 [ 1] INFO  SNSelfOrder.App: SAVE pstrn01s
2022-07-12 00:14:56,757 [ 1] INFO  SNSelfOrder.App: DisplayFinalPage 
2022-07-12 00:15:16,778 [ 1] INFO  SNSelfOrder.App: Transcation Finished 
2022-07-12 00:15:16,790 [ 1] INFO  SNSelfOrder.App: CheckUpload start
2022-07-12 00:15:17,823 [ 6] INFO  SNSelfOrder.App: UploadService continue 
2022-07-12 00:15:22,703 [ 4] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-12 00:15:22,704 [ 4] INFO  SNSelfOrder.App:  PageImage:9138
2022-07-12 00:15:22,708 [ 4] INFO  SNSelfOrder.App:  mod_button:0
2022-07-12 00:15:22,738 [ 4] INFO  SNSelfOrder.App:  posfastkey02:29
2022-07-12 00:15:22,760 [ 4] INFO  SNSelfOrder.App:  posfastkey02 image:16
2022-07-12 00:15:22,787 [ 4] INFO  SNSelfOrder.App:  psitem:26
2022-07-12 00:15:22,790 [ 4] INFO  SNSelfOrder.App:  psitem image:2
2022-07-12 00:15:22,791 [ 4] INFO  SNSelfOrder.App:  itemcombo:0
2022-07-12 00:15:22,897 [ 4] INFO  SNSelfOrder.App:  modifier:14
2022-07-12 00:15:22,898 [ 4] INFO  SNSelfOrder.App:  modifier image:0
2022-07-12 00:15:22,930 [ 4] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-07-12 00:15:22,930 [ 4] INFO  SNSelfOrder.App:   ItemModValue:637931817229304724
2022-07-12 00:15:23,152 [ 4] INFO  SNSelfOrder.App:  itemmodifier:220
2022-07-12 00:15:23,152 [ 4] INFO  SNSelfOrder.App:   ItemVarietyValue:637931817231528288
2022-07-12 00:15:23,219 [ 4] INFO  SNSelfOrder.App:  itemvariety:57
2022-07-12 00:15:23,226 [ 4] INFO  SNSelfOrder.App:  promotions:0
2022-07-12 00:15:23,226 [ 4] INFO  SNSelfOrder.App:  end download check 
2022-07-12 00:15:23,328 [ 4] INFO  SNSelfOrder.App: CheckDownload continue 
[Header]2022-07-12 01:00:40,141 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-12 01:00:40,153 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-12 01:00:40,158 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-12 01:00:40,158 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-12 01:00:40,158 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-12 01:00:40,158 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-12 01:00:40,158 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-12 01:00:40,700 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-12 01:00:41,801 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-12 01:00:42,256 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"9d569bd2495943e5bd72526b5aee9193","CustomerID":"3","Store_code":"CV","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT CV","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-12 01:00:42,303 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-12 01:00:42,350 [ 6] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-12 01:00:53,904 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-12 01:00:53,905 [ 1] INFO  SNSelfOrder.App:  PageImage:6915
2022-07-12 01:00:53,908 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-12 01:00:53,985 [ 1] INFO  SNSelfOrder.App:  posfastkey02:75
2022-07-12 01:00:54,014 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:21
2022-07-12 01:00:54,072 [ 1] INFO  SNSelfOrder.App:  psitem:53
2022-07-12 01:00:54,079 [ 1] INFO  SNSelfOrder.App:  psitem image:7
2022-07-12 01:00:54,082 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-12 01:00:54,261 [ 1] INFO  SNSelfOrder.App:  modifier:27
2022-07-12 01:00:54,262 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-12 01:00:54,324 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-07-12 01:00:54,324 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637931844543244567
2022-07-12 01:00:54,604 [ 1] INFO  SNSelfOrder.App:  itemmodifier:276
2022-07-12 01:00:54,604 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637931844546042624
2022-07-12 01:00:54,690 [ 1] INFO  SNSelfOrder.App:  itemvariety:66
2022-07-12 01:00:54,700 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-07-12 01:00:54,700 [ 1] INFO  SNSelfOrder.App:  end download check 
2022-07-12 01:01:20,599 [ 1] INFO  SNSelfOrder.App: PayByCASHCommandAction
2022-07-12 01:01:20,624 [ 1] INFO  SNSelfOrder.App: SAVE pstrn02s
2022-07-12 01:01:20,664 [ 1] INFO  SNSelfOrder.App: SAVE pstrn03s
2022-07-12 01:01:20,669 [ 1] INFO  SNSelfOrder.App: SAVE pstrn01s
2022-07-12 01:01:21,886 [ 1] INFO  SNSelfOrder.App: DisplayFinalPage 
2022-07-12 01:01:41,903 [ 1] INFO  SNSelfOrder.App: Transcation Finished 
2022-07-12 01:01:41,913 [ 1] INFO  SNSelfOrder.App: CheckUpload start
2022-07-12 01:01:42,842 [ 4] INFO  SNSelfOrder.App: UploadService continue 
[Header]2022-07-12 01:02:20,902 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-12 01:02:20,971 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-12 01:02:20,974 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
