[Header]2022-07-15 00:07:01,913 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-15 00:07:01,931 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:07:01,935 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:07:01,936 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:07:01,937 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-15 00:07:01,937 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:07:01,937 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
2022-07-15 00:07:02,825 [ 1] INFO  SNSelfOrder.App: tt hh:mm:ss
2022-07-15 00:07:04,631 [ 1] INFO  SNSelfOrder.App: CheckCode send:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"","Message":"","Token":"","CustomerID":"","Store_code":"","ExpiryDate":"","Pos_Code":"","Pos_Name":"","PosID":"","CustomerName":"","Set_Code":"","AccessCode":"","Config_code":"","SalePriceColumn":"","TakeawayPriceColumn":"","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-15 00:07:05,155 [ 1] INFO  SNSelfOrder.App:  CheckCode return:{"Code":"01036027","MAC":"1C-1B-0D-EC-67-CF","RetCode":"0","Message":"","Token":"3841180fa0cf420e87dca984d1096c0d","CustomerID":"3","Store_code":"CV","ExpiryDate":"24/03/2023","Pos_Code":"OT DEV1","Pos_Name":"For Dev","PosID":"17","CustomerName":"Orange Tea","Set_Code":"OT CV","AccessCode":"1kBa8V6TI28XdSfMYy/PTAQk","Config_code":"OT CV Cfg","SalePriceColumn":"sprice","TakeawayPriceColumn":"sprice2","UBereatPriceColumn":"","PhoneOrderPriceColumn":""}
2022-07-15 00:07:05,201 [ 1] INFO  SNSelfOrder.App: doCheck 
2022-07-15 00:07:05,249 [ 4] ERROR SNSelfOrder.App:  CheckCode 2 :0
2022-07-15 00:07:14,831 [ 1] INFO  SNSelfOrder.App: image path is C:\Users\user\Desktop\SNSelfOrder\images
2022-07-15 00:07:14,832 [ 1] INFO  SNSelfOrder.App:  PageImage:8744
2022-07-15 00:07:14,838 [ 1] INFO  SNSelfOrder.App:  mod_button:0
2022-07-15 00:07:14,927 [ 1] INFO  SNSelfOrder.App:  posfastkey02:87
2022-07-15 00:07:14,982 [ 1] INFO  SNSelfOrder.App:  posfastkey02 image:47
2022-07-15 00:07:15,045 [ 1] INFO  SNSelfOrder.App:  psitem:62
2022-07-15 00:07:15,049 [ 1] INFO  SNSelfOrder.App:  psitem image:3
2022-07-15 00:07:15,052 [ 1] INFO  SNSelfOrder.App:  itemcombo:1
2022-07-15 00:07:15,239 [ 1] INFO  SNSelfOrder.App:  modifier:27
2022-07-15 00:07:15,239 [ 1] INFO  SNSelfOrder.App:  modifier image:0
2022-07-15 00:07:15,310 [ 1] INFO  SNSelfOrder.App:  psmodsetti image:1
2022-07-15 00:07:15,310 [ 1] INFO  SNSelfOrder.App:   ItemModValue:637934404353101616
2022-07-15 00:07:15,641 [ 1] INFO  SNSelfOrder.App:  itemmodifier:327
2022-07-15 00:07:15,641 [ 1] INFO  SNSelfOrder.App:   ItemVarietyValue:637934404356411294
2022-07-15 00:07:15,745 [ 1] INFO  SNSelfOrder.App:  itemvariety:77
2022-07-15 00:07:15,753 [ 1] INFO  SNSelfOrder.App:  promotions:2
2022-07-15 00:07:15,753 [ 1] INFO  SNSelfOrder.App:  end download check 
[Header]2022-07-15 00:08:37,742 [ 1] INFO  SNSelfOrder.App: ==Startup=====================>>>
2022-07-15 00:08:37,762 [ 1] INFO  SNSelfOrder.App: Config:C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:08:37,765 [ 1] INFO  SNSelfOrder.App: App_root path=:C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:08:37,765 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:08:37,765 [ 1] INFO  SNSelfOrder.App: Application_Startup at C:\Users\user\source\repos\SNSelfOrder\bin\Debug\net5.0-windows\
2022-07-15 00:08:37,765 [ 1] INFO  SNSelfOrder.App: PRPosUtils App Root Path =C:\Users\user\Desktop\SNSelfOrder
2022-07-15 00:08:37,766 [ 1] INFO  SNSelfOrder.App: data source=C:\Users\user\Desktop\SNSelfOrder\db\prposdb.db3
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: http://35.201.9.186/
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: zh-TW
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: NT$
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: yyyy'年'M'月'd'日'
2022-07-15 00:08:38,613 [ 1] INFO  SNSelfOrder.App: yyyy/M/d
